link,penilaian,price,spek,seller_name,seller_rate,star_rating,cunt_rating,sales,category,Merk,Stock,Supplier_Place,total_penilaian,total_product,percentage_reply_m,reply_time_parameter,registered_date,follower
https://shopee.co.id/Pashmina-Full-Plisket-i.146183007.11705895944,"['4.8', '4', '79']",,"['KategoriShopeeFashion MuslimHijab', 'MerekTidak Ada Merek', 'BahanDiamond', 'Stok73', 'Dikirim DariKOTA SURABAYA - JAMBANGAN, JAWA TIMUR, ID']",cutiestore.co,"['243', '30', '62%', 'hitungan jam', '25 bulan lalu', '172']",4.8,4,79,KategoriShopeeFashion MuslimHijab,MerekTidak Ada Merek,BahanDiamond,Stok73,243,30,62%,hitungan jam,25 bulan lalu,172
https://shopee.co.id/PASMINA-PREMIUM-UK-200x75cm-i.156492273.5271340625,"['4.8', '210', '572']",Rp18.900 - Rp22.500,"['KategoriShopeeFashion MuslimHijab', 'MerekTidak Ada Merek', 'Asal ProdukLokal', 'StyleKhimar', 'BahanCeruty', 'Stok9960', 'Dikirim DariKOTA SURABAYA - KENJERAN, JAWA TIMUR, ID']",shifasurabaya1808,"['60,2RB', '70', '54%', 'hitungan jam', '24 bulan lalu', '78,1RB']",4.8,210,572,KategoriShopeeFashion MuslimHijab,MerekTidak Ada Merek,Asal ProdukLokal,StyleKhimar,"60,2RB",70,54%,hitungan jam,24 bulan lalu,"78,1RB"
https://shopee.co.id/Pashmina-Diamond-Diskon-Termurah-Bahan-Diamond-Crepe-Premium-Trendy-Nyaman-Dipakai-I-Bisa-Cod-i.38692493.7803003034,"['4.9', '1,5RB', '4,5RB']",,"['KategoriShopeeFashion MuslimHijab', 'MerekTidak Ada Merek', 'Asal ProdukLokal', 'Stylephasmina', 'Bahandiamond crepe', 'Stok50', 'Dikirim DariKOTA SURABAYA - WIYUNG, JAWA TIMUR, ID']",dianhijabsurabaya,"['91,3RB', '479', '90%', 'hitungan jam', '4 tahun lalu', '81,9RB']",4.9,"1,5RB","4,5RB",KategoriShopeeFashion MuslimHijab,MerekTidak Ada Merek,Asal ProdukLokal,Stylephasmina,"91,3RB",479,90%,hitungan jam,4 tahun lalu,"81,9RB"
https://shopee.co.id/HIJAB-PASHMINA-EMBROIDERY-CERUTY-BABYDOLL-CROCHET-JILBAB-PICOT-CROCHET-CERUTY-PREMIUM-PART-2-i.5728346.6357841662,"['5.0', '4', '6']",,"['KategoriShopeeFashion MuslimHijab', 'MerekTidak Ada Merek', 'Asal ProdukLokal', 'StyleCasual', 'BahanCeruty', 'Stok46', 'Dikirim DariKOTA SURABAYA - TAMBAKSARI, JAWA TIMUR, ID']",nourascarves,"['137', '18', '89%', 'hitungan jam', '5 tahun lalu', '139']",5.0,4,6,KategoriShopeeFashion MuslimHijab,MerekTidak Ada Merek,Asal ProdukLokal,StyleCasual,137,18,89%,hitungan jam,5 tahun lalu,139
https://shopee.co.id/GH-738-Pashmina-Tali-Diamond-Italiano-i.56605613.9802421427,"['5.0', '1', '2']",,"['KategoriShopeeFashion MuslimHijabHijab Instant', 'MerekTidak Ada Merek', 'Stok2197', 'Dikirim DariKOTA SURABAYA - KENJERAN, JAWA TIMUR, ID']",grosirhijub,"['2,3RB', '558', '38%', 'hitungan jam', '3 tahun lalu', '4RB']",5.0,1,2,KategoriShopeeFashion MuslimHijabHijab Instant,MerekTidak Ada Merek,Stok2197,"Dikirim DariKOTA SURABAYA - KENJERAN, JAWA TIMUR, ID","2,3RB",558,38%,hitungan jam,3 tahun lalu,4RB
https://shopee.co.id/Pashmina-MALAICA-DIAMOND-LC-i.323952086.8602802039,"['5.0', '3', '12']",,"['KategoriShopeeFashion MuslimHijab', 'MerekMalaica', 'Asal ProdukLokal', 'StylePashmina', 'BahanDiamond Crepe', 'Stok5', 'Dikirim DariKOTA SURABAYA - KARANGPILANG, JAWA TIMUR, ID']",rachmashop18,"['508', '51', '88%', 'hitungan jam', '8 bulan lalu', '419']",5.0,3,12,KategoriShopeeFashion MuslimHijab,MerekMalaica,Asal ProdukLokal,StylePashmina,508,51,88%,hitungan jam,8 bulan lalu,419
https://shopee.co.id/Pashmina-Ceruti-Baby-Doll-Premium-Broken-White--i.30859898.5451393103,"['4.9', '820', '1,3RB']",,"['KategoriShopeeFashion MuslimHijab', 'MerekTidak Ada Merek', 'Asal ProdukLokal', 'StyleCasual', 'BahanChiffon', 'Stok100', 'Dikirim DariKOTA SURABAYA - WONOCOLO, JAWA TIMUR, ID']",adelianura,"['3,2RB', '30', '90%', 'hitungan jam', '4 tahun lalu', '3,5RB']",4.9,820,"1,3RB",KategoriShopeeFashion MuslimHijab,MerekTidak Ada Merek,Asal ProdukLokal,StyleCasual,"3,2RB",30,90%,hitungan jam,4 tahun lalu,"3,5RB"
https://shopee.co.id/Pashmina-Azara-French-Lace-A-B-C-i.323952086.9603272680,"['4.9', '55', '179']",,"['KategoriShopeeFashion MuslimHijab', 'MerekAzara', 'Asal ProdukLokal', 'StylePashmina', 'BahanVoal', 'Stok14', 'Dikirim DariKOTA SURABAYA - KARANGPILANG, JAWA TIMUR, ID']",rachmashop18,"['508', '51', '88%', 'hitungan jam', '8 bulan lalu', '419']",4.9,55,179,KategoriShopeeFashion MuslimHijab,MerekAzara,Asal ProdukLokal,StylePashmina,508,51,88%,hitungan jam,8 bulan lalu,419
https://shopee.co.id/HIJAB-PASHMINA-CERUTY-BABYDOLL-jilbab-pashmina-shawl-premium-anti-kusut-murah-nyaman-part-1-i.5728346.7045707431,"['5.0', '19', '40']",,"['KategoriShopeeFashion MuslimHijab', 'MerekTidak Ada Merek', 'Asal ProdukLokal', 'StyleCasual', 'BahanCeruty', 'Stok70', 'Dikirim DariKOTA SURABAYA - TAMBAKSARI, JAWA TIMUR, ID']",nourascarves,"['137', '18', '89%', 'hitungan jam', '5 tahun lalu', '139']",5.0,19,40,KategoriShopeeFashion MuslimHijab,MerekTidak Ada Merek,Asal ProdukLokal,StyleCasual,137,18,89%,hitungan jam,5 tahun lalu,139
https://shopee.co.id/HIJAB-PASHMINA-CERUTY-BABYDOLL-jilbab-pashmina-shawl-premium-anti-kusut-murah-nyaman-part-3-i.5728346.5645750885,"['5.0', '7', '18']",,"['KategoriShopeeFashion MuslimHijab', 'MerekTidak Ada Merek', 'Asal ProdukLokal', 'StyleCasual', 'BahanCeruty', 'Stok76', 'Dikirim DariKOTA SURABAYA - TAMBAKSARI, JAWA TIMUR, ID']",nourascarves,"['137', '18', '89%', 'hitungan jam', '5 tahun lalu', '139']",5.0,7,18,KategoriShopeeFashion MuslimHijab,MerekTidak Ada Merek,Asal ProdukLokal,StyleCasual,137,18,89%,hitungan jam,5 tahun lalu,139
https://shopee.co.id/Jilbab-Pashmina-Tali-Shafitri-KCB-Ori-Nazilla-i.3942911.8401794843,"['4.9', '192', '474']",Rp35.000,"['KategoriShopeeFashion MuslimHijab', 'MerekNazilla', 'Asal ProdukLokal', 'StyleCasual', 'BahanCeruty', 'Stok70', 'Dikirim DariKOTA SURABAYA - SUKOMANUNGGAL, JAWA TIMUR, ID']",sendyayudianingtyas,"['191,2RB', '1,7RB', '90%', 'hitungan jam', '5 tahun lalu', '102,4RB']",4.9,192,474,KategoriShopeeFashion MuslimHijab,MerekNazilla,Asal ProdukLokal,StyleCasual,"191,2RB","1,7RB",90%,hitungan jam,5 tahun lalu,"102,4RB"
https://shopee.co.id/Termurah-Pashmina-Crinkle-Azara-Pashmina-Crinkle-Pashmina-Shawl-Rawis-semua-sisi-crinkle-i.167281019.2620404673,"['4.9', '586', '1,8RB']",,"['KategoriShopeeFashion MuslimHijab', 'MerekAzara', 'Asal ProdukLokal', 'StyleCasual', 'Bahancrinkle', 'Stok442', 'Dikirim DariKOTA SURABAYA - LAKAR SANTRI, JAWA TIMUR, ID']",jilbabgrosirsurabaya,"['6,5RB', '138', '95%', 'hitungan jam', '22 bulan lalu', '9,9RB']",4.9,586,"1,8RB",KategoriShopeeFashion MuslimHijab,MerekAzara,Asal ProdukLokal,StyleCasual,"6,5RB",138,95%,hitungan jam,22 bulan lalu,"9,9RB"
https://shopee.co.id/Pashmina-Plisket-lidi-CENTI-FULL-UJUNG-75x180-cm-Ceruty-Babydoll-Pasmina-premium-i.146054943.9552502001,"['4.7', '116', '429']",,"['KategoriShopeeFashion MuslimHijab', 'MerekTidak Ada Merek', 'Asal ProdukLokal', 'StylePasmina', 'BahanCeruty', 'Stok85', 'Dikirim DariKOTA SURABAYA - SUKOLILO, JAWA TIMUR, ID']",dewicollectionssby,"['463', '103', '92%', 'hitungan menit', '25 bulan lalu', '5,4RB']",4.7,116,429,KategoriShopeeFashion MuslimHijab,MerekTidak Ada Merek,Asal ProdukLokal,StylePasmina,463,103,92%,hitungan menit,25 bulan lalu,"5,4RB"
https://shopee.co.id/Pashmina-Plisket-New-Best-Seller-i.237954802.3480094842,"['4.6', '208', '620']",Rp19.099,"['KategoriShopeeFashion MuslimHijab', 'MerekTidak Ada Merek', 'Asal ProdukLokal', 'StyleInstant', 'BahanWolfis', 'Stok324', 'Dikirim DariKOTA SURABAYA - BENOWO, JAWA TIMUR, ID']",rz_outlet,"['6,7RB', '107', '94%', 'hitungan jam', '15 bulan lalu', '1,5RB']",4.6,208,620,KategoriShopeeFashion MuslimHijab,MerekTidak Ada Merek,Asal ProdukLokal,StyleInstant,"6,7RB",107,94%,hitungan jam,15 bulan lalu,"1,5RB"
https://shopee.co.id/Jilbab-Pashmina-Plisket-Prisket-Ceruty-Tanpa-Garis-Tengah-Part-1-i.3942911.9052633745,"['4.9', '47', '295']",,"['KategoriShopeeFashion MuslimHijab', 'MerekTidak Ada Merek', 'Asal ProdukLokal', 'StyleCasual', 'BahanCeruty', 'Stok296', 'Dikirim DariKOTA SURABAYA - SUKOMANUNGGAL, JAWA TIMUR, ID']",sendyayudianingtyas,"['191,2RB', '1,7RB', '90%', 'hitungan jam', '5 tahun lalu', '102,4RB']",4.9,47,295,KategoriShopeeFashion MuslimHijab,MerekTidak Ada Merek,Asal ProdukLokal,StyleCasual,"191,2RB","1,7RB",90%,hitungan jam,5 tahun lalu,"102,4RB"
https://shopee.co.id/Jilbab-Hijab-Pashmina-Plisket-Prisket-Full-Lidi-Ceruty-Part-189-i.3942911.9813727303,"['4.8', '459', '1,9RB']",,"['KategoriShopeeFashion MuslimHijab', 'MerekTidak Ada Merek', 'Asal ProdukLokal', 'StyleCasual', 'BahanCeruty', 'Stok329', 'Dikirim DariKOTA SURABAYA - SUKOMANUNGGAL, JAWA TIMUR, ID']",sendyayudianingtyas,"['191,2RB', '1,7RB', '90%', 'hitungan jam', '5 tahun lalu', '102,4RB']",4.8,459,"1,9RB",KategoriShopeeFashion MuslimHijab,MerekTidak Ada Merek,Asal ProdukLokal,StyleCasual,"191,2RB","1,7RB",90%,hitungan jam,5 tahun lalu,"102,4RB"
https://shopee.co.id/pasmina-baguss-i.357697176.3380673137,"['5.0', '119', '161']",,"['KategoriShopeeFashion MuslimHijabKhimar', 'MerekTidak Ada Merek', 'Stok19834', 'Dikirim DariKOTA SURABAYA - SIMOKERTO, JAWA TIMUR, ID']",barokahseggaf29,"['184', '118', '73%', 'hitungan jam', '6 bulan lalu', '76']",5.0,119,161,KategoriShopeeFashion MuslimHijabKhimar,MerekTidak Ada Merek,Stok19834,"Dikirim DariKOTA SURABAYA - SIMOKERTO, JAWA TIMUR, ID",184,118,73%,hitungan jam,6 bulan lalu,76
https://shopee.co.id/pasmina-tali-BOLBAL-NISRINA-i.156492273.9118040605,"['4.8', '59', '179']",,"['KategoriShopeeFashion MuslimHijab', 'MerekTidak Ada Merek', 'Asal ProdukLokal', 'StyleInstant', 'BahanCeruty', 'Stok704', 'Dikirim DariKOTA SURABAYA - KENJERAN, JAWA TIMUR, ID']",shifasurabaya1808,"['60,2RB', '70', '54%', 'hitungan jam', '24 bulan lalu', '78,1RB']",4.8,59,179,KategoriShopeeFashion MuslimHijab,MerekTidak Ada Merek,Asal ProdukLokal,StyleInstant,"60,2RB",70,54%,hitungan jam,24 bulan lalu,"78,1RB"
